decimalLongitude,decimalLatitude,eventDate,basisOfRecord,occurrenceStatus,depth,source,datasetName,species
145.444379,-14.670036,2022-05-25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.505134,-27.465857,2022-06-18T09:17,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.42167800000001,-22.423773,2022-06-12T10:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.5514,-27.390681,2022-06-27T14:54:19,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.3884,-22.258685,2022-06-10T13:55,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.551422,-27.390602,2022-06-27T14:41:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.398236,-22.516302,2022-06-11T09:37,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.6895,-14.87549,2022-06-08T08:25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.447941,-22.308421,2022-06-23T11:11,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.78789,-15.50173,2022-06-09T09:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.482868,-14.645577,2022-07-17T14:59:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.907325,-23.435009,2022-07-30T11:55,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.270715,-20.755624,2022-07-20T13:35,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.33717,-20.939,2022-07-27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
152.402276,-23.900366000000002,2022-07-15T10:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.001609,-16.423201,2022-07-23T16:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.998223,-16.433113,2022-07-24T06:42,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.009921,-16.527862,2022-07-22T11:11,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.01024,-16.521947,2022-07-21T14:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.01279,-16.522511,2022-07-22T11:25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.011288,-16.525877,2022-07-22T11:27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.990027,-16.463645,2022-07-20T17:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.001051,-16.424724,2022-07-23T16:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
164.457779,-20.214683,2022-07-10T01:09,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.920302,-23.444383,2022-08-05T15:07,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.68447,-14.89073,2022-08-26T11:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.554126,-27.390584,2022-08-17T12:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.161433,-26.647032,2022-08-08T09:37,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436328,-22.3001,2022-08-20T09:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.918973,-23.43646,2022-09-20T13:32:10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437091,-22.29684,2022-09-26T15:05:36,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.57734,-28.195133,2022-09-10T07:42,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.48367,-26.977688,2022-09-19T08:27:44,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.972637,-16.757481,2022-09-25T10:43,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.28256,-20.91494,2022-09-21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.34341,-20.9401,2022-09-13,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
166.466028,-22.475766,2022-10-15T10:48:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.718924,-24.114307,2022-10-23T16:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.27272,-20.746181,2022-10-30T10:19,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.712607,-24.110893,2022-10-18T08:18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.710777,-24.113503,2022-10-23T16:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.974267,-16.605808,2022-10-24T21:41,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.909735,-23.435439,2022-11-04T11:07:08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.908479,-23.440478,2022-11-03T13:43,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.396774,-20.872884,2022-11-10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.423392,-22.589541,2022-11-28T12:03:06,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.407603,-22.592943000000002,2022-11-29T10:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.910861,-23.440507,2022-11-05T17:17:23,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.566667,-27.4,2022-11-19T22:27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.368766,-22.455911,2022-11-11T11:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.34895,-20.93224,2022-11-10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.679689,-15.002617,2022-11-23T15:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.423559,-22.436219,2022-11-01T12:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437173,-22.30118,2022-12-23T08:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.4145,-22.342,2022-12-31T08:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.528161,-22.583955,2022-12-30T13:40:48,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.183121,-16.690647,2022-12-10T11:15:15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.25389,-22.36944,2022-12-09,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.528246,-22.583988,2022-12-27,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.361957,-27.081105,2021-01-31T11:41,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.271913,-20.746561,2021-01-04T13:44Z,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.576888,-28.195004,2021-01-17T10:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.458286,-22.311984,2021-01-09T09:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.445091,-22.486418,2021-02-13T11:30Z,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.374592,-22.453504,2021-02-07T11:35Z,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.422006,-27.937714,2021-02-13T10:24,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.434087,-22.303253,2021-02-13T09:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.298187,-18.624612,2021-04-04T14:06,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.908685,-23.438341,2021-04-27T11:29,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.38021,-27.444603,2021-04-18T10:02,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577279,-28.194984,2021-04-24T09:50,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.779648,-15.439782,2021-04-19T12:34,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.7819,-15.435113,2021-04-19T14:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.44601,-22.49953,2021-05-13,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
152.408325,-23.902773,2021-06-12T11:59,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.986794,-16.931725,2021-06-14T13:02,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.387939,-29.923441,2021-06-15T16:14,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.435095,-22.312132,2021-06-05T10:56,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.2,-25.916666,2021-06-12T14:26:12,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.450296,-14.663593,2021-06-05T10:15:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.41349,-22.51585,2021-06-10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.41508,-22.52371,2021-06-11,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.39607,-22.51452,2021-06-09,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.29073,-20.86927,2021-06-20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.450624,-14.656029,2021-07-12T14:49,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.389017,-23.905167,2021-07-10T15:12:13,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.383817,-23.9118,2021-07-14T16:24:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.914441,-23.441661,2021-09-15T21:19,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.0302,-20.76067,2021-09-02,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
147.064048,-18.622559,2021-10-04T11:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
148.249817,-18.927305,2021-10-02T07:34,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.454548,-14.647134,2021-10-10T11:15:51,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.971876,-16.756629,2021-10-27T10:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.4588,-22.311858,2021-11-05T22:28Z,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.46537,-22.47839,2021-11-21T12:23Z,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.263286,-20.795632,2021-11-22T20:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.147373,-26.663919,2021-11-14T08:25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.26865,-20.89932,2021-11-25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
167.28369,-20.91409,2021-11-13,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
166.435629,-22.298944,2021-11-12T15:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.146496,-26.617383,2021-12-17T11:21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.999254,-16.699928,2021-12-13,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.43318,-22.31183,2021-12-28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.788117,-15.501983,2021-12-17T08:20,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.76205,-15.397233,2021-12-17T11:07,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.6747,-14.93055,2021-12-18T08:12,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.66355,-14.6636,2021-12-18T14:31,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.207002,-25.910207,2020-01-16T15:44:36,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.565543,-20.449928,2020-01-17T13:04,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.491667,-20.422222,2020-01-17T10:30Z,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.25854,-22.362684,2020-01-29T00:21,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.437179,-22.299032,2020-02-05T10:00,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.467051,-22.476647,2020-02-05T13:43,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.397029,-22.26884,2020-02-21T04:19,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.447412,-14.682048,2020-03-12T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.465769,-14.687359,2020-03-12T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.465283,-14.687857,2020-03-12T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.44213,-14.685388,2020-03-12T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.45362,-14.688233,2020-03-12T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.444977,-14.678268,2020-03-12T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
152.393793,-23.906318,2020-04-16T17:31:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577118,-28.195064,2020-07-05T07:28,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.422,-23.9071,2020-08-15T13:52,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.57746,-28.197859,2020-09-17T10:35,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.461673,-22.554797,2020-09-27T03:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.466567,-22.476877000000002,2020-10-24T11:14,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.358295,-20.907485,2020-10-14T11:12,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.779231,-15.399513,2020-10-06T13:11,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.008111,-22.423775,2020-11-07T17:16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.576227,-28.19602,2020-11-22T13:10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577632,-28.196238,2020-11-22T12:48,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.944332,-21.629382,2020-11-08T11:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.082086,-20.926528,2020-11-15T16:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.579109,-28.196141,2020-11-23T17:49,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577003,-28.194803,2020-11-08T07:45,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.577108,-28.195073,2020-11-21T08:38,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.576721,-28.195144,2020-11-15T07:05,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436865,-22.298867,2020-11-25T11:25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
164.030847,-20.077664,2020-12-01T17:04,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.848449,-21.515703,2020-12-27T15:53Z,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.434444,-22.312181,2019-01-23T13:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
165.368408,-21.625844,2019-01-26T09:57,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.39494,-23.906088,2019-01-12T00:03:04Z,HUMAN_OBSERVATION,PRESENT,NA,GBIF,Individual sighting,Amphiprion_akindynos
166.408989,-22.334219,2019-01-27T13:58,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.959683,-22.167713,2019-02-27T07:17,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.101247,-30.939568,2019-02-05T12:40,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.576721,-28.196472,2019-03-10T20:35,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.656387,-20.47689,2019-04-15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.38984,-29.93044,2019-05-18T10:02,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.387725,-29.923363,2019-05-18T11:53,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.475237,-28.097381,2019-05-31T09:33,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.466938,-22.476148,2019-05-04T10:26,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.997062,-16.429651,2019-06-10T17:30,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.718258,-24.114963,2019-07-15T15:37,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.71932,-24.114503,2019-07-12T16:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.707481,-24.113638,2019-07-16T13:42,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.449936,-14.651581,2019-07-09T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.443725,-14.687622,2019-07-09T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.45328,-14.646785,2019-07-09T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.445513,-14.67681,2019-07-09T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
153.146496,-26.617461,2019-07-29T11:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.576888,-28.195087,2019-07-20T07:08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
153.264355,-30.204955000000002,2019-08-03T11:08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
147.212173,-16.748307,2019-08-03T14:14,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
151.910917,-23.442662,2019-10-16,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436693,-22.298311000000002,2019-12-07T00:10,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.436886,-22.297647,2019-12-07T00:14,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.1191,-20.788088,2018-03-08T12:39,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
145.453298,-14.688117,2018-03-07T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.658065,-14.640987,2018-03-07T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
145.450023,-14.683393,2018-03-07T12:00,PRESERVED_SPECIMEN,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
166.10054,-22.16612,2018-03-25,HUMAN_OBSERVATION,PRESENT,NA,GBIF,NA,Amphiprion_akindynos
153.578147,-28.196257,2018-06-23T07:54,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.712056,-24.110316,2018-07-19T11:59,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.711778,-24.109885,2018-07-18,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.717721,-24.115487,2018-07-18T12:42,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.71182,-24.110629,2018-07-18T16:15,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
146.232258,-16.850183,2018-07-04T15:35,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.708053,-24.112527,2018-09-04T12:32,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
152.708869,-24.108297,2018-09-04T12:48,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
169.5058,-19.5267,2018-09-13T10:59,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
169.7643,-20.2461,2018-09-17T10:57,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
169.4997,-19.5216,2018-09-14T11:03,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.528,-22.5838,2018-10-07T12:02,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.800795,-22.554732,2018-10-09T15:08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.7887,-22.5531,2018-10-11T10:36,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.43589,-22.311915,2018-10-08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
166.435352,-22.312276,2018-10-08,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.904436,-21.597178,2018-12-04T08:12,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
167.444524,-22.662624,2018-12-06T14:02,HUMAN_OBSERVATION,PRESENT,NA,GBIF,iNaturalist research-grade observations,Amphiprion_akindynos
